latitude1,longitude1,supervision_level,states,lgas,ward,settlement name,hf_name,latitude2,longitude2,meta/instanceID
6.5116398,3.3500882,temporary_post,Lagos,Surulere,Babatunde/Ayilara,Ebun,Akerele phc,6.5116694,3.3499901,uuid:ae937307-93e2-4706-bfa9-79acdec76d4d
7.3620817,3.9256142,temporary_post,Oyo,Ona ara,Olorunsogo,Mokore,Temporary post ,7.3623084,3.9250116,uuid:7647cca4-96e7-45ec-8426-eb2b51e94812
6.6329899,3.3416697,temporary_post,Lagos,Ikeja,Ogba,Ogunusi road,None,6.6323565,3.341371,uuid:2228a726-f7aa-47c5-8b32-8f8ceb212c9f
6.6402525,3.3799122,temporary_post,Lagos,Kosofe,Isheri olowore ,Willma street ,Ikosi phc ,6.6405351,3.3805433,uuid:0f1bddf0-483e-4393-b482-7b4afed22929
6.5690282,3.3734591,temporary_post,Lagos,Kosofe,Mende,Okunola Aina,Mende Phc,6.5607885,3.3702473,uuid:dffb4116-fbdf-4787-a62f-0aaa6bc88ee2
6.6664734,3.2855253,temporary_post,Lagos,Ifako/Ijaye,Agbado Dalemo,Folashade,Agbado dalemo,6.67511,3.2920517,uuid:ecd5e694-a60d-4b52-9104-06a792f57543
6.6729399,3.3179994,temporary_post,Lagos,Ifako/Ijaye,Iju ishaga,Agbado road,Lonlo PHC,6.6722579,3.3179602,uuid:82cc3591-a4c1-4f12-8987-bb0da17fafd8
6.6750729,3.2737517,temporary_post,Lagos,Ifako/Ijaye,Agbado ojokoro,Nureni Yusuf road,Kola PHC,6.6742888,3.2736016,uuid:fe5ebaaf-27ca-474a-9ef5-59dfb8b193a6
7.4214805,3.9479357,temporary_post,Oyo,Lagelu,Monatan iyana church,Gbena 2,Elewiodo PHC,7.4234457,3.9480013,uuid:b90b2025-b63d-4edc-9b39-fa91ab41f86b
6.6407395,3.3816153,temporary_post,Lagos,Kosofe,Iseiri ward,Wilmer,Iseiri health center,6.6407807,3.381706,uuid:16485e6b-2b45-436d-8be8-66cfe8a9aa6a
7.5451083,3.4405438,temporary_post,Oyo,Ibarapa East,New Eruwa ,Low cost ,New Eruwa phc,7.5451921,3.4404609,uuid:19feef3e-bb86-41b5-869d-df1ce383c10c
7.8485831,3.9277971,temporary_post,Oyo,Oyo West,Iyaji,Eebu,Iyaji health centre ,7.8486159,3.9278682,uuid:8ee934e0-17ac-4838-a2f2-9a37c6e76f78
6.6361038,3.3401308,temporary_post,Lagos,Ifako/Ijaye,Ijaiye Oke-ira,Oluwasijibomi,-,6.6357645,3.3427879,uuid:21367ddc-5928-453d-828f-c3b89085d018
6.6663078,3.3239556,temporary_post,Lagos,Ifako/Ijaye,Iju Ishaga,Agbado road,Temporary,6.6724998,3.3178481,uuid:0f007f16-c60e-4fcd-b92d-f41b1829e236
6.4357,2.9909679,temporary_post,Lagos,Badagry,Iworo-igbanko,Obas palace,Ilado phc,6.435574,2.9908955,uuid:d8d0194b-0f44-4092-96ce-26447cfef397
6.1395341,7.5156865,temporary_post,Enugu,Aninri,Amorji Nenwe,Amokwe Nenwe,Nenwe H/C,6.1392098,7.5192558,uuid:92ba3884-bfba-477b-a001-745c0b0ee122
7.903141667,3.74357,temporary_post,Oyo,Oyo West,Fasola/Soku,Soku,Soku,7.901896667,3.743828333,uuid:7f634863-f2f6-49fb-9cc3-4b8128b55640
6.6262262,3.3358584,temporary_post,Lagos,Ikeja,Ogba,Ogba Ijaiye road,None,6.6257032,3.3356763,uuid:a3c4d8ab-af53-47c8-a0c0-2ce79c64b8d8
6.6737206,3.2987679,temporary_post,Lagos,Ifako/Ijaye,Ijaiye Ojokoro,Jankara,Phc ojokoro,6.6737206,3.2987679,uuid:7f518c31-53bf-43dc-878a-c4a176a7a4af
7.536951667,3.410831667,temporary_post,Oyo,Ibarapa East,Oke oba,Isaleto,Temprary,7.536933333,3.410788333,uuid:19e07dfb-8c73-4166-9800-0d9c438c9146
6.5116696,3.3499853,temporary_post,Lagos,Surulere,Odo-olowu,Adeshina,Temporary post,6.4931503,3.3242052,uuid:9067dff2-6a39-4dd3-b1fe-4e3504b744d4
6.645366667,3.325631667,temporary_post,Lagos,Ifako/Ijaye,Ifako-Coker,Ajilete,Ifako PHC,6.645306667,3.325615,uuid:57ba9293-0754-4564-a94f-1e5260251528
6.64503,3.325785,temporary_post,Lagos,Ifako/Ijaye,Abule Egba,Sanni Labode,Ojokoro PHc,6.645325,3.325686667,uuid:f5da19ab-e7fc-420f-ad42-627e0c5dff4c
6.6587971,3.2923756,temporary_post,Lagos,Ifako/Ijaye,Ijaiye-Ojokoro,Abraham Afolabi,Ojokoro PHC,6.6587971,3.2923756,uuid:19e6eb7b-7555-4cd7-88c7-fbd2c3deb7c6
6.6592149,3.3226808,temporary_post,Lagos,Ifako/Ijaye,Iju Ishaga,Old Akute Road,Iju PHC,6.6565589,3.3207925,uuid:b0cb5970-1bf9-4721-a1b1-b4af68cbccc2
6.674963333,3.2737,temporary_post,Lagos,Ifako/Ijaye,Agbado Ojokoro ,Nureni Yusuf Road,Kola PHC,6.6732324,3.2717225,uuid:d3166973-95e5-43b1-83bd-84c31709a163
6.685083333,3.276625,temporary_post,Lagos,Ifako/Ijaye,Abule Tuntun,Lamina Ganiyu,Abule Tuntun,6.685128333,3.277785,uuid:d282b4b0-4234-4b04-8919-c2e9159f0a91
6.5256326,3.3214245,temporary_post,Lagos,Oshodi/Isolo,Ishaga/ire akari,Olokun,Ishaga PHC,6.526721667,3.325216667,uuid:885a05da-aca3-4de1-8775-da753b946a4d
6.5264168,3.3257252,temporary_post,Lagos,Oshodi/Isolo,Ishaga/Ire Akari,Olokun,Ishaga PHC,6.5266712,3.3253365,uuid:b8d8c6b9-342b-4ca0-80f0-580786affe7b
6.1166106,7.3610555,temporary_post,Enugu,Oji-River,Achiulo ward 1,Umugerechukwu,Isikwe health centre,6.1166839,7.3612736,uuid:ef6f46fc-3d3f-4b68-b7ab-a8f43690652a
7.5369267,3.4107418,temporary_post,Oyo,Ibarapa East,Ward01oke oba,Isale Eto,Oke Oba phc,7.5369614,3.4108175,uuid:ed370174-476a-4195-b628-549620a12654
6.6749864,3.2929431,temporary_post,Lagos,Ifako/Ijaye,ijaiye ojokoro ,JANKARA 1,ojokoro phc,6.6749562,3.2928407,uuid:3f0a4265-2639-486d-af04-f7f77b189638
7.8514416,3.9239421,temporary_post,Oyo,Oyo West,Pakoyi,Enuorooba,TFP,7.8514507,3.92395,uuid:84642835-25fe-4f86-8167-554bb1d9b999
6.4335399,3.9668607,temporary_post,Lagos,Ibeju Lekki,LEKKI  2,Oju Agbe Tiye,Idasho phc,6.4335399,3.9668607,uuid:e933f789-8ed1-4e2b-9fd5-d12525806cbc
6.6730391,3.317975,temporary_post,Lagos,Ifako/Ijaye,iju ishaga,"agbado road, Toyin busstop",school,6.6553858,3.2965659,uuid:0a4f602a-c54f-4fd4-93c7-78b687b9d9d4
6.4982874,3.1089542,temporary_post,Lagos,Ojo,Ijanikin ward,Otunba street,Ijanikin  phc,6.4981557,3.1088903,uuid:8506bfbe-7a28-4160-a0c9-85fdf484b642
7.3757833,3.9464384,temporary_post,Oyo,Ona ara,Idiosan,Adeniji mosque,Gbaremu model phc,7.375743,3.9463894,uuid:cfcd01f0-ab88-4c54-9f36-0fbc896c2fd5
6.4663262,3.3652884,temporary_post,Lagos,Apapa,Ijora ward,Odofin ,Ijora phc,6.4663021,3.3652534,uuid:adb65a2c-8b5c-4dfd-b61e-5bb1f640f6bc
6.4971926,3.3237169,temporary_post,Lagos,Surulere,Odo-Olowu,Adeboyejo,Temporary post,6.4971916,3.3240375,uuid:49c9cc59-7e8d-4f43-8e25-47561df3cde8
6.4125947,2.8809248,temporary_post,Lagos,Badagry,Awhanjigoh,Layode Street,Marina PHC,6.4125642,2.8809742,uuid:6d99b207-f61a-4cf0-acf9-7bb2491a8a74
6.4165599,2.8781404,temporary_post,Lagos,Badagry,Jegba,State House,No H / Facility,6.4166311,2.8781143,uuid:5c78d051-7e63-45f8-803a-17ee6647ef4c
6.4175851,2.8807658,temporary_post,Lagos,Badagry,Posuko,Velekete,Marina PHC,6.4175842,2.880622,uuid:b8a41921-085a-4c23-8ab0-f76b54824cd6
6.4148614,2.8846315,temporary_post,Lagos,Badagry,Ahoviko,Sango ile pupa,General Hospital,6.4145603,2.8845302,uuid:2680ab6f-6e9a-40db-9f14-8c2e1052bdaf
6.6434362,3.3540687,temporary_post,Lagos,Ikeja,Akiode,Jacob Runsewe,None,6.6434148,3.3541997,uuid:108b17f5-25e6-4b31-9198-129447b5e33e
8.676071667,3.392346667,temporary_post,Oyo,Saki West,Otun ,Oke Alaraje ,Otun PHC ,8.675845,3.392376667,uuid:80a298c4-f9d6-4ad1-9093-a87b9b8e2a52
7.5040313,4.0795102,temporary_post,Oyo,Lagelu,Ejioku,Arikuyeri ,Temporary post ,7.5040006,4.0794573,uuid:0674dc00-82d6-40f4-8eb4-b5215a295b11
7.5040883,4.07944,temporary_post,Oyo,Lagelu,Ejioku ward 4,Arikuyeri,Temporary post,7.5039407,4.0794679,uuid:2f8de229-1886-48a4-b8c6-3fad55b15ac3
6.1432168,7.3675767,temporary_post,Enugu,Oji-River,Achiuno ward 3,Nkpokolo,Elugu la Nkpokolo health centre,6.1422265,7.366592,uuid:81f272a3-a459-452e-a26f-347c6e43ec80
6.6295171,3.3903818,temporary_post,Lagos,Kosofe,Isheri olowore ,Aimasiko,Isheri phc,6.6295251,3.3903885,uuid:10a010a6-ef73-492e-a8b7-d7de5b67eabe
8.670298333,3.383416667,temporary_post,Oyo,Saki West,Adabo,Adabo,Adabo PHC,8.670291667,3.383396667,uuid:baadcaee-7686-41a8-9b03-ade07a0d9668
6.2601533,7.27882,temporary_post,Enugu,Oji-River,Agbalenyi,Ugwunzu,Agbalenyi,6.26035,7.2789567,uuid:d0016e2b-80c5-4d66-87a9-fe2b3abe228e
6.2683685,7.2837016,temporary_post,Enugu,Oji-River,Agbalenyi,Ugboago,Agbalenyi H/F,6.2684101,7.2836855,uuid:8f41bd60-ed1a-4bea-9a7e-2c93155d23f9
6.4677126,3.5593872,temporary_post,Lagos,Eti Osa,Berger Yard,White House ,Ajah PHC,6.4677184,3.5593602,uuid:0916defd-65f3-4492-a020-1aeed1d14e8d
6.48713,3.19289,temporary_post,Lagos,Ojo,Igbo-Elerin,Agbokoko,Agbokoko Baale Temporary fixed post,6.48708,3.192783333,uuid:2095286a-5049-422b-8ad4-1b8ddc7aaee6
6.56700073,3.33739687,temporary_post,Lagos,Oshodi/Isolo,Ewutuntun ,Oba Elewu ,Ewutuntun P H C ,6.566823181,3.334657686,uuid:415055ba-41af-4ffc-8fab-74d2686c62c2
6.6291093,3.3905462,temporary_post,Lagos,Kosofe,Iseiri olowowa,Aimasiko,Iseiri phc,6.6297795,3.3897813,uuid:fc5f83a0-4af4-428d-80ae-f6973f85678f
6.4729412,3.750422,temporary_post,Lagos,Ibeju Lekki,Iwerekun 2,Otunla,Otunla phc,6.4729919,3.7504222,uuid:aaf95351-0eb9-4fc5-89e6-1117bd3c93a3
6.5837654,3.3620906,temporary_post,Lagos,Ikeja,Opebi,Animal kingdom ,n/a,6.5827654,3.3616619,uuid:9c4843b1-0795-4cbe-99d2-8ab860bd774a
7.3529747,3.9286275,temporary_post,Oyo,Oluyole,Muslim,Akintayo/Ifelodun,"Ifelodun community maternity Muslim area, odinjo",7.3529608,3.9285286,uuid:9e487ec1-b80e-4605-ade2-43f620946ea6
7.3529659,3.9287025,temporary_post,Oyo,Oluyole,Muslim,Akintayo/Ifelodun,"Ifelodun community maternity  Muslim area, odinjo",7.353064,3.9286333,uuid:87f46fdd-cb3f-483e-b918-53f24f33ebcb
6.56076,3.370228333,temporary_post,Lagos,Kosofe,Anthony,Olorunlogbon,Mende phc,6.56858,3.369916667,uuid:5dbd0ec3-a72b-42f0-8166-faeaaaf8d30f
6.4755179,3.3458639,temporary_post,Lagos,Apapa,Alafia,Atanda,Sari PHc,6.475571,3.3458808,uuid:d0e0b6e1-98f7-43ba-8f47-1fff0cf6101e
7.395353333,3.751991667,temporary_post,Oyo,Ido,Omi adio,Atere,Omi adio phc,7.394935,3.753496667,uuid:5d34f8de-ee32-4fe6-bbbe-69df68ff3f30
6.4964034,3.1122565,temporary_post,Lagos,Ojo,Ijanikin ward,Oloja street,Ijanikin,6.4964083,3.1123241,uuid:140321d0-4f70-4692-bad9-0d0438cbcc8b
7.842861667,3.921723333,temporary_post,Oyo,Oyo West,Iseeke,Jekunmo,Iseeke,7.842851667,3.921703333,uuid:b0772eb2-294e-4d14-a4e4-dba2ddeeeb70
6.4424919,3.3658409,temporary_post,Lagos,Apapa,Abraham Adesanya.,Queen's barracks,Temporary post,6.4424846,3.3658321,uuid:344596b8-6b3f-42c0-b66c-24cdb000e289
6.4601133,3.1793248,temporary_post,Lagos,Ojo,Sabo Oniba ward,Sabo,Igbede phc,6.4592341,3.1788511,uuid:dd338269-7a45-41f8-a722-ab4f52092639
6.4644653,3.1140853,temporary_post,Lagos,Ojo,ETEGBIN,IMUDE ,Imude phc,6.4596979,3.110577,uuid:006dd002-3967-4799-8ff9-6343dc882276
6.4940409,3.1196694,temporary_post,Lagos,Ojo,IJANIKIN,Morontola,OTO/IJANIKIN P HC,6.4940831,3.1196869,uuid:4f6b2d21-33c3-43fe-a2fe-97954a29bd0b
6.4769422,3.1241781,temporary_post,Lagos,Ojo,OTO AWORI,IGA BALE ERA,ERA.PHC,6.4768614,3.1241125,uuid:92341d49-6623-4a7f-ace5-2120ed6f67c6
6.4938897,3.1198714,temporary_post,Lagos,Ojo,Ijanikin,Sank Alaso,Oto / Ijanikin,6.4938468,3.1198609,uuid:0106051f-6fe6-4e9d-86ac-5ad46d5d8ff7
6.4510915,3.4287006,temporary_post,Lagos,Eti Osa,Apese ,Oniru ,Oniru PHC ,6.4609921,3.4312339,uuid:7c50037e-bacf-4e6f-99e2-149c9a275a84
6.4734589,3.632642,temporary_post,Lagos,Eti Osa,Sangotedo,Sangotedo,Sangotedo phc,6.4735758,3.630488,uuid:555ddacb-fb97-4e6f-92c4-6b4e9a1afdb4
7.8454642,3.923207,temporary_post,Oyo,Oyo West,Ojongbodu,Balogun Ojongbodu,TFP,7.8453368,3.9232752,uuid:2533e248-341a-4bf6-91fa-1250e021287a
6.4358602,3.424665,temporary_post,Lagos,Eti Osa,Aboyade Cole 1004 ,Adeyemo Alakija,Oriyanrin,6.435688,3.4245828,uuid:ae8ad088-59c0-4c09-9ac0-73c4654d601e
6.1389017,7.3522183,temporary_post,Enugu,Oji-River,Achiuno ward 3,Umuegbe,Agbadala health centre,6.139045,7.352245,uuid:07b13d29-930d-48e8-99a4-0688bd5d66b3
7.5430583,4.050399,temporary_post,Oyo,Lagelu,Oyedeji 3 ward 13,Oyedeji market ,Temporary post ,7.5429996,4.0502333,uuid:dad8f391-187b-4a5b-9ca8-88ad844c1fc2
6.4666776,3.3524424,temporary_post,Lagos,Apapa,Olojowon,Olojowon,Olojowon Health Centre,6.4667313,3.3523909,uuid:08948b6d-d8dd-4149-b704-51d0364ae334
6.457023,3.1436526,temporary_post,Lagos,Ojo,Ilogbo Elegba,Padonu,Ishashi phc,6.4570014,3.143622,uuid:afbfbb9a-1a33-48ca-a904-885e068d3be4
5.7477507,6.9847655,temporary_post,Imo,Njaba,Egwedu,Uburuahiri,Phc Egwedu,5.7216894,7.0009619,uuid:8d11aa32-2fbe-49e0-8abc-f78fc4a4a751
5.6783261,7.0201074,temporary_post,Imo,Njaba,Umuaka 2,Umuakachi,Umuaka phc,5.6832705,7.0164122,uuid:8b354703-0dd8-43d2-b6b5-f4b6c72365e0
5.6732021,7.0117095,temporary_post,Imo,Njaba,Umuaka1,Ugbele okwu,Umaka 1phc,5.6786975,7.0164122,uuid:38b08c93-1b5d-4bda-b40c-327164bf98dd
5.6739528,7.0036486,temporary_post,Imo,Njaba,Umuaka1,Umuezukaoha,Phc umuaka1,5.6739528,7.0036486,uuid:f27ef506-3921-4ea3-bcfe-612d0413b807
5.467005,6.9687294,temporary_post,Imo,Owerri North,Umuguma,Umunkwo Baptist church Nursery  School,Umuguma p h c,5.467005,6.9687294,uuid:396277ba-2447-4236-9dcc-bc70946ab562
5.4039175,6.9670511,temporary_post,Imo,Owerri West,OBINZE,REDEMTION ESTATE,OBINZE PHC,5.4039137,6.9673867,uuid:b43720ed-9fde-47af-bb49-e8037424292e
5.3930573,6.964392,temporary_post,Imo,Owerri West,OBINZE,34 ATTELLARILY BRIGDE BARRACKS OBINZE,OBINZE PHC,5.3930573,6.964392,uuid:bf6c0206-e347-434f-bf0c-bc37b37c1b13
6.3006616,7.4606178,temporary_post,Enugu,Nkanu West,Ozalla ward,Nkwo Amigbo,Ozalla Health Center,6.3005214,7.4707346,uuid:8ed5ea8a-5903-42a4-9be4-2ba6d4c9d6df
6.3106199,7.5248935,temporary_post,Enugu,Nkanu West,Obe,Umuikeowo,Obe phc,6.3093791,7.5194785,uuid:f3dff409-f1f3-442f-8a5e-a0eb002eab4c
5.693209,6.9509411,temporary_post,Imo,Njaba,Egwedu,Umuduru,Egwedu phc,5.7216894,7.0009619,uuid:dcfa0d2c-7e61-4669-b11e-4a305c6383bc
7.550336667,3.437835,temporary_post,Oyo,Ibarapa East,New Eruwa,Saw mail,New Eruwa PHC,7.550391667,3.437788333,uuid:79071b8d-b339-4779-925b-38beb04cbe5f
8.046995,4.286055,temporary_post,Oyo,Surulere,Mayin,Dayaojenu/gaa,Amasa,8.046998333,4.286078333,uuid:8ab16fa9-8abe-4106-8795-693f16173aa5
6.4303034,3.4557895,temporary_post,Lagos,Eti Osa,Apese VI Extension ,Oniru Estate ,Oniru PHC,6.4301683,3.4557117,uuid:2497a374-fd69-4c40-b5c6-dc06c8543175
6.4443333,3.3696584,temporary_post,Lagos,Apapa,Anjorin Ward ,Pelewura ,General hospital ,6.4441018,3.3694721,uuid:48450baf-80f0-4dd1-8aee-7482af6e8507
7.847325,3.921441667,temporary_post,Oyo,Oyo West,Isokun,Lanlokun street,Isokun,7.847358333,3.921446667,uuid:1f831344-569d-4f6d-9bac-7118e18123da
6.433612,3.4069945,temporary_post,Lagos,Eti Osa,Vi2,Bonny camp barracks,65BN,6.4336559,3.4070732,uuid:11de96af-08bb-4fef-b44c-c0467a51866b
6.4691754,3.3780969,temporary_post,Lagos,Apapa,Ijora,Ijora eledu /beeger quarters,Ijora phc,6.4690839,3.3781853,uuid:18c94d40-1f38-4b6b-8228-98f265c4913f
6.469191,3.377975,temporary_post,Lagos,Apapa,Ijora,Ijora eledu,Ijora phc,6.4691296,3.3780595,uuid:eed9265c-db23-4076-99dd-e7f8776d264b
6.4485258,3.4139875,temporary_post,Lagos,Eti Osa,Obalende,Mosolasi,Obalende phc,6.4484917,3.4139825,uuid:fc05562c-c364-4f57-b094-1ada14dfc37e
7.555866667,3.456538333,temporary_post,Oyo,Ibarapa East,New Eruwa,Oke ola,New Eruwa PHC,7.555848333,3.456553333,uuid:027d78e9-b06c-4a74-8103-d3818f1117d8
6.4503195,3.4166923,temporary_post,Lagos,Eti Osa,Obalende,Dodan Barracks,Obalende phc,6.450313,3.4164986,uuid:83ac300b-ffe1-40b9-ac0d-65077af946d9
8.046975,4.286033333,temporary_post,Oyo,Surulere,Mayin,Dayaojenu,Amasa,8.046971667,4.286045,uuid:0a3a5b92-661f-40d4-86d2-118caa32cf80
6.499593333,3.195693333,temporary_post,Lagos,Ojo,Iba,Iyana School,Obidegwu Temporary Fixed Post,6.499618333,3.195745,uuid:392f66a6-8bfd-46a1-8998-ad09ffcc0af1
6.4969404,3.0060196,temporary_post,Lagos,Badagry,Ilogbo,A gumo market,Ilogbophc,6.4968946,3.0059244,uuid:2ae333c3-95c8-401b-a83a-49603d8ffa70
6.4958025,3.0140156,temporary_post,Lagos,Badagry,ILogbo ,Iyesi photo ,Ilogbo PHC ,6.4958329,3.0139682,uuid:8446469f-d5a9-40b0-aab9-2cd62bcd8563
6.4750156,3.6235055,temporary_post,Lagos,Eti Osa,Sangotedo,Oko Ado,Sangotedo phc,6.4749993,3.6234239,uuid:8905b2ac-a94f-4922-8a6c-464f6074c75a
6.4625474,3.1512719,temporary_post,Lagos,Ojo,Ilogbo Elegba,Gbengus,Ishashi Phc,6.4626181,3.1512682,uuid:df225eed-a42e-4390-8e6c-0fa9d6af3fa6
7.387425,3.755208333,temporary_post,Oyo,Ido,Omi adio,Oko oloro and ascar,Omi adio phc,7.388126667,3.757,uuid:ea966b52-8d62-4350-b06c-f15d49ab9d57
8.68142,3.37147,temporary_post,Oyo,Saki East,Baabo,Isale Oke,PHC Baabo,8.677991667,3.370801667,uuid:b2c79f14-4329-420e-b1bd-d5e098ade754
6.4136974,2.8850207,temporary_post,Lagos,Badagry,Jegba,State House,Marina PHC,6.4177732,2.8943666,uuid:7c106382-9029-4a4d-842d-e9c92aa7c9ce
7.8445311,3.937424,temporary_post,Oyo,Oyo East,Oke apo,Otun faremi,Okeapo HC,7.8445083,3.937245,uuid:91d1d3c6-e354-4372-a799-f0b15206976d
7.8442156,3.9385446,temporary_post,Oyo,Oyo East,Okeapo,Ogidi,Oke apo HC,7.8442538,3.9381459,uuid:1c36f8fb-4c6d-4058-9c43-05c911126592
7.3710153,3.9661985,temporary_post,Oyo,Ona ara,Idiosan,Gbede ogun Idiobi,Fawole phc,7.3711604,3.966386,uuid:8e1ab12c-32c1-4488-9b87-cd6b02fc7d1e
6.452576667,2.975203333,temporary_post,Lagos,Badagry,Aradagunmowo,Torilovi,Mowo phc,6.452638333,2.975275,uuid:a735a107-739e-4164-a82a-cecea49edc1a
6.412556667,2.882528333,temporary_post,Lagos,Badagry,Jegba,Misinayin,Marina phc,6.412683333,2.882765,uuid:e7fe98bc-d171-4563-a87e-0173bceb7c3a
6.5520071,3.3352374,temporary_post,Lagos,Oshodi/Isolo,Mafoluku,Ariyori,None,6.552065,3.33517,uuid:964a4a2f-2826-4a6f-abb4-d6a7d6f7b18d
6.5583415,3.3485577,temporary_post,Lagos,Oshodi/Isolo,Igbehinadun,Banjoko Market,None,6.5585018,3.3485635,uuid:8e84d19d-f000-4985-89d8-373f4245b060
7.5346767,4.0764678,temporary_post,Oyo,Lagelu,Oree1 ward2,Apatere ,Temporary post ,7.5345471,4.0764149,uuid:22e8c518-164c-46dc-9873-2cb30fc6b60d
7.5429959,4.0501834,temporary_post,Oyo,Lagelu,Oyedeji 3 ward 13,Oyedeji market,Temporary post,7.5432333,4.0501075,uuid:60f25635-edfb-4f7d-924e-6338f87963f3
7.5347558,4.0764967,temporary_post,Oyo,Lagelu,Oree 1 ward 2,Apatere,Temporary post,7.5347751,4.0763479,uuid:a675f265-2736-40ea-bf76-eb11f791093c
6.443533,3.4281237,temporary_post,Lagos,Eti Osa,Falomo,Police barracks,"Police Hospital, Falomo",6.4435624,3.4281788,uuid:32d1c588-46ee-4fe8-921b-e6e83dc30166
6.6058168,3.404846,temporary_post,Lagos,Kosofe,Agility Maidan,Agility Maidan,Maidan PHC,6.6066207,3.3991966,uuid:88de9dc6-1bed-4377-9976-680adb8bac63
7.3776624,3.945426,temporary_post,Oyo,Ona ara,Idi Osan,Adeniji,Adeniji,7.3775294,3.9453481,uuid:8151ec68-ed9e-4f5d-b024-4e4a90f7f6a9
7.372104,3.9605862,temporary_post,Oyo,Ona ara,Idi Osan,Alagbayun,Idi osan,7.3722391,3.9606835,uuid:6ffe026b-5ffa-4451-b081-1a293a92b5f3
6.4673359,3.356682,temporary_post,Lagos,Apapa,Badia,Badia,Jimsam Hospital,6.4672775,3.35656,uuid:d124f1dd-c692-4521-952e-fc4e00eb7151
7.545425,3.427721667,temporary_post,Oyo,Ibarapa East,SANGO,OLUSEGUN,OKOLO PHC,7.545493333,3.427716667,uuid:1d882f2a-647e-4791-86b3-e4e15469df34
6.4942606,3.1724748,temporary_post,Lagos,Ojo,Igbo-Elerin,Ishasi,Ishasi PHC,6.4942606,3.1724748,uuid:2eafa469-5ad7-42ad-be1f-0d32ae07ecc5
6.485787,3.1972678,temporary_post,Lagos,Ojo,Igbo- Elerin ward,Agboroko,Ishasi PHC,6.4836484,3.1982339,uuid:d8668ee2-e5bb-4b6d-97ab-9843b070b98d
6.3126269,7.4159074,temporary_post,Enugu,Udi,Udi-agbudu,Akwunanaw,AKWANANAW HEALTH CENTER,6.3125104,7.4143018,uuid:65ae93cf-2be4-42c8-a237-7d8c92fdd3ac
7.39194537,3.99820039,temporary_post,Oyo,Egbeda,Alakia,Onilu Amuro,Olode hf,7.38955977,4.00195195,uuid:b6b1586f-b743-493c-8239-535dbaf6d6e3
7.851545,3.9292167,temporary_post,Oyo,Oyo West,Ajokidero,Ajokidero,Kolobo hc,7.851295,3.9297783,uuid:60ace398-53e6-440b-acb6-a3e2ff3083a5
8.6695719,3.3827125,temporary_post,Oyo,Saki West,Adabo,Apatooko,Adabo PHC,8.6695619,3.3825878,uuid:fdf10c64-cd6a-4bb9-ae75-73f89b119799
6.3793402,2.7111952,temporary_post,Lagos,Badagry,Gbethrome ,Zango,Same phc,6.3793011,2.7112278,uuid:95ccfacd-170b-4921-8ce5-e56cef8eb72d
6.5969083,3.3604212,temporary_post,Lagos,Ikeja,Opebi,Monkey Village,Opebi PHC,6.5974653,3.3601248,uuid:16284070-f929-4792-b1b9-d11d5db393d4
7.5040418,4.0794679,temporary_post,Oyo,Lagelu,Ejioku,Arikuyeri,Ejioku,7.4992682,4.082183,uuid:e1d9f3ac-bb7c-4530-aa4b-829a2bfb4330
6.597776,3.3359009,temporary_post,Lagos,Ikeja,Anifowoshe Ward. ,Akinremi. ,Anifowoshe HC. ,6.597776,3.3359009,uuid:8fe7d210-6f3b-4747-b2ec-bb04222bba67
6.5796513,3.3687286,temporary_post,Lagos,Ikeja,Opebi,Animal Kingdom,Opebi phc,6.5832797,3.3662352,uuid:b82e8f27-d21c-49c2-b19b-4eac0425f32c
6.6057596,3.3616981,temporary_post,Lagos,Ikeja,Opebi,Monkey village. ,Opebi health,6.596281,3.3601469,uuid:05716955-4dd0-4919-bae4-2d0be2979cdf
6.4201475,2.7078108,temporary_post,Lagos,Badagry,Kweme,Asheri,Farasime,6.4201542,2.7077916,uuid:9309b0b5-7121-4ae3-9f8a-184263f86409
7.53687,3.4108433,temporary_post,Oyo,Ibarapa East,Okeoba,Agbaragba,Phc  OKe oba,7.5412562,3.4127542,uuid:8822f24a-7c2c-4e14-add8-c9fd782c5a6c
6.4857446,3.3610571,temporary_post,Lagos,Surulere,Iponri Eric Moore,Iponri estate,Akerele,6.4860642,3.3629547,uuid:adfa7f5d-565d-4533-ab72-f6a5d3ea07c8
6.4848591,3.3666833,temporary_post,Lagos,Surulere,Iponri Eric Moore,Abosede kuboye,Iponri health centre,6.4852152,3.3531312,uuid:10d4329f-efbb-4b81-8dcb-a9c07ba63899
6.587702,3.3591827,temporary_post,Lagos,Surulere,Babatunde Ayilara,Subuola,Temporary fixed post,6.5877019,3.3591828,uuid:42e725a1-cf84-4b04-9ff8-6b8341dfa6a6
7.3382739,3.9192876,temporary_post,Oyo,Oluyole,Olomi,Olomi,Bb,7.3383007,3.9192989,uuid:ae759cfb-7eae-4906-8a9c-54813a3d3df4
6.441733333,3.884866667,temporary_post,Lagos,Ibeju Lekki,ORIMEDUN 2,IDI MANGO,IBEREKODO,6.44174,3.884956667,uuid:e8fea4e3-75fa-43bb-a463-eed57a1f805b
6.439986667,3.859826667,temporary_post,Lagos,Ibeju Lekki,ORIMEDU 2,IBEREKODO,IBEREKODO PHC,6.440025,3.859773333,uuid:7353c360-b26b-4cc8-8df4-9739557a3173
